Year,Region,School,School_Key,School Level,grade_level_id,subgroup,Measure_Code,Measure_Name,Essential,Respondent_Type,Score
2026,Unassigned,,NAN,,,IEP,pres,Academic Press,Ambitious Instruction,Student,16
2026,Unassigned,,NAN,,,Non-IEP,pres,Academic Press,Ambitious Instruction,Student,37
2026,MO,Gateway Science Academy Middle - Fyler,GATEWAY SCIENCE ACADEMY MIDDLE FYLER,9,,All,pres,Academic Press,Ambitious Instruction,Student,28
2026,Unassigned,,NAN,,,Boys,pres,Academic Press,Ambitious Instruction,Student,33
2026,Unassigned,,NAN,,,Girls,pres,Academic Press,Ambitious Instruction,Student,24
2026,Unassigned,,NAN,,,6th Graders,pres,Academic Press,Ambitious Instruction,Student,44
2026,Unassigned,,NAN,,,7th Graders,pres,Academic Press,Ambitious Instruction,Student,21
2026,Unassigned,,NAN,,,8th Graders,pres,Academic Press,Ambitious Instruction,Student,24
2026,Unassigned,,NAN,,,Asian,pres,Academic Press,Ambitious Instruction,Student,21
2026,Unassigned,,NAN,,,Black/African Am,pres,Academic Press,Ambitious Instruction,Student,28
2026,Unassigned,,NAN,,,Latino,pres,Academic Press,Ambitious Instruction,Student,19
2026,Unassigned,,NAN,,,White,pres,Academic Press,Ambitious Instruction,Student,26
2026,Unassigned,,NAN,,,Two or more,pres,Academic Press,Ambitious Instruction,Student,49
2026,Unassigned,,NAN,,,ELL,pres,Academic Press,Ambitious Instruction,Student,36
2026,Unassigned,,NAN,,,Non-ELL,pres,Academic Press,Ambitious Instruction,Student,27
2026,Unassigned,,NAN,,,FRL,pres,Academic Press,Ambitious Instruction,Student,20
2026,Unassigned,,NAN,,,Non-FRL,pres,Academic Press,Ambitious Instruction,Student,40
2026,Unassigned,,NAN,,,IEP,pres,Academic Press,Ambitious Instruction,Student,39
2026,Unassigned,,NAN,,,Non-IEP,pres,Academic Press,Ambitious Instruction,Student,27
2026,IA,Horizon Science Academy - Des Moines,HORIZON SCIENCE ACADEMY DES MOINES,8,,All,pres,Academic Press,Ambitious Instruction,Student,41
2026,Unassigned,,NAN,,,Boys,pres,Academic Press,Ambitious Instruction,Student,25
2026,Unassigned,,NAN,,,Girls,pres,Academic Press,Ambitious Instruction,Student,69
2026,Unassigned,,NAN,,,4th Graders,pres,Academic Press,Ambitious Instruction,Student,28
2026,Unassigned,,NAN,,,5th Graders,pres,Academic Press,Ambitious Instruction,Student,61
2026,Unassigned,,NAN,,,Black/African Am,pres,Academic Press,Ambitious Instruction,Student,56
2026,Unassigned,,NAN,,,White,pres,Academic Press,Ambitious Instruction,Student,17
2026,Unassigned,,NAN,,,Non-ELL,pres,Academic Press,Ambitious Instruction,Student,41
2026,Unassigned,,NAN,,,FRL,pres,Academic Press,Ambitious Instruction,Student,22
2026,Unassigned,,NAN,,,Non-FRL,pres,Academic Press,Ambitious Instruction,Student,53
2026,Unassigned,,NAN,,,Non-IEP,pres,Academic Press,Ambitious Instruction,Student,40
2026,Columbus,Horizon Science Academy - Columbus High Westerville,HORIZON SCIENCE ACADEMY COLUMBUS HIGH WESTERVILLE,2,,All,pres,Academic Press,Ambitious Instruction,Student,63
2026,Unassigned,,NAN,,,Boys,pres,Academic Press,Ambitious Instruction,Student,56
2026,Unassigned,,NAN,,,Girls,pres,Academic Press,Ambitious Instruction,Student,70
2026,Unassigned,,NAN,,,11th Graders,pres,Academic Press,Ambitious Instruction,Student,59
2026,Unassigned,,NAN,,,12th Graders,pres,Academic Press,Ambitious Instruction,Student,67
2026,Unassigned,,NAN,,,Black/African Am,pres,Academic Press,Ambitious Instruction,Student,63
2026,Unassigned,,NAN,,,Latino,pres,Academic Press,Ambitious Instruction,Student,56
2026,Unassigned,,NAN,,,ELL,pres,Academic Press,Ambitious Instruction,Student,64
2026,Unassigned,,NAN,,,Non-ELL,pres,Academic Press,Ambitious Instruction,Student,62
2026,Unassigned,,NAN,,,FRL,pres,Academic Press,Ambitious Instruction,Student,64
2026,Unassigned,,NAN,,,Non-FRL,pres,Academic Press,Ambitious Instruction,Student,59
2026,Unassigned,,NAN,,,IEP,pres,Academic Press,Ambitious Instruction,Student,48
2026,Unassigned,,NAN,,,Non-IEP,pres,Academic Press,Ambitious Instruction,Student,64
2026,Unassigned,Horizon Science Academy - New Bedford,HORIZON SCIENCE ACADEMY NEW BEDFORD,1,,All,pres,Academic Press,Ambitious Instruction,Student,38
2026,Unassigned,,NAN,,,Boys,pres,Academic Press,Ambitious Instruction,Student,31
2026,Unassigned,,NAN,,,Girls,pres,Academic Press,Ambitious Instruction,Student,50
2026,Unassigned,,NAN,,,5th Graders,pres,Academic Press,Ambitious Instruction,Student,36
2026,Unassigned,,NAN,,,8th Graders,pres,Academic Press,Ambitious Instruction,Student,47
2026,Unassigned,,NAN,,,White,pres,Academic Press,Ambitious Instruction,Student,46
2026,Unassigned,,NAN,,,Non-ELL,pres,Academic Press,Ambitious Instruction,Student,38
2026,Unassigned,,NAN,,,FRL,pres,Academic Press,Ambitious Instruction,Student,38
2026,Unassigned,,NAN,,,IEP,pres,Academic Press,Ambitious Instruction,Student,34
2026,Unassigned,,NAN,,,Non-IEP,pres,Academic Press,Ambitious Instruction,Student,40
2026,Unassigned,Horizon Science Academy - Westerville,HORIZON SCIENCE ACADEMY WESTERVILLE,1,,All,pres,Academic Press,Ambitious Instruction,Student,57
2026,Unassigned,,NAN,,,Boys,pres,Academic Press,Ambitious Instruction,Student,48
2026,Unassigned,,NAN,,,Girls,pres,Academic Press,Ambitious Instruction,Student,66
2026,Unassigned,,NAN,,,4th Graders,pres,Academic Press,Ambitious Instruction,Student,75
2026,Unassigned,,NAN,,,Black/African Am,pres,Academic Press,Ambitious Instruction,Student,56
2026,Unassigned,,NAN,,,Non-ELL,pres,Academic Press,Ambitious Instruction,Student,51
2026,Unassigned,,NAN,,,FRL,pres,Academic Press,Ambitious Instruction,Student,57
2026,Unassigned,,NAN,,,Non-IEP,pres,Academic Press,Ambitious Instruction,Student,55
2026,IN,Indiana Math and Science Academy - North,INDIANA MATH AND SCIENCE ACADEMY NORTH,1,,All,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,37
2026,Unassigned,,NAN,,,Boys,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,43
2026,Unassigned,,NAN,,,Girls,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,30
2026,Unassigned,,NAN,,,6th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,60
2026,Unassigned,,NAN,,,7th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,34
2026,Unassigned,,NAN,,,8th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,32
2026,Unassigned,,NAN,,,9th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,35
2026,Unassigned,,NAN,,,10th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,40
2026,Unassigned,,NAN,,,11th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,27
2026,Unassigned,,NAN,,,12th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,33
2026,Unassigned,,NAN,,,Black/African Am,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,44
2026,Unassigned,,NAN,,,Latino,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,27
2026,Unassigned,,NAN,,,White,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,59
2026,Unassigned,,NAN,,,ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,28
2026,Unassigned,,NAN,,,Non-ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,42
2026,Unassigned,,NAN,,,FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,37
2026,Unassigned,,NAN,,,Non-FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,40
2026,Unassigned,,NAN,,,IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,34
2026,Unassigned,,NAN,,,Non-IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,38
2026,IN,Indiana Math and Science Academy - West,INDIANA MATH AND SCIENCE ACADEMY WEST,1,,All,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,24
2026,Unassigned,,NAN,,,Boys,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,36
2026,Unassigned,,NAN,,,Girls,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,15
2026,Unassigned,,NAN,,,6th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,27
2026,Unassigned,,NAN,,,7th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,19
2026,Unassigned,,NAN,,,8th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,25
2026,Unassigned,,NAN,,,Black/African Am,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,26
2026,Unassigned,,NAN,,,Latino,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,23
2026,Unassigned,,NAN,,,ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,15
2026,Unassigned,,NAN,,,Non-ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,31
2026,Unassigned,,NAN,,,FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,23
2026,Unassigned,,NAN,,,Non-FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,28
2026,Unassigned,,NAN,,,Non-IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,24
2026,MI,Michigan Math and Science Academy - Dequindre,MICHIGAN MATH AND SCIENCE ACADEMY DEQUINDRE,1,,All,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,38
2026,Unassigned,,NAN,,,Boys,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,44
2026,Unassigned,,NAN,,,Girls,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,33
2026,Unassigned,,NAN,,,6th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,53
2026,Unassigned,,NAN,,,7th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,21
2026,Unassigned,,NAN,,,8th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,46
2026,Unassigned,,NAN,,,9th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,42
2026,Unassigned,,NAN,,,10th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,37
2026,Unassigned,,NAN,,,11th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,33
2026,Unassigned,,NAN,,,12th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,28
2026,Unassigned,,NAN,,,Asian,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,17
2026,Unassigned,,NAN,,,Black/African Am,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,44
2026,Unassigned,,NAN,,,White,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,33
2026,Unassigned,,NAN,,,Two or more,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,24
2026,Unassigned,,NAN,,,ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,10
2026,Unassigned,,NAN,,,Non-ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,40
2026,Unassigned,,NAN,,,FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,38
2026,Unassigned,,NAN,,,IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,32
2026,Unassigned,,NAN,,,Non-IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,39
2026,MN,Horizon Science Academy - Twin Cities,HORIZON SCIENCE ACADEMY TWIN CITIES,1,,All,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,82
2026,Unassigned,,NAN,,,Boys,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,63
2026,Unassigned,,NAN,,,Girls,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,99
2026,Unassigned,,NAN,,,6th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,77
2026,Unassigned,,NAN,,,8th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,86
2026,Unassigned,,NAN,,,Black/African Am,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,84
2026,Unassigned,,NAN,,,ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,79
2026,Unassigned,,NAN,,,Non-ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,88
2026,Unassigned,,NAN,,,FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,73
2026,Unassigned,,NAN,,,Non-FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,92
2026,Unassigned,,NAN,,,Non-IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,87
2026,MN,Minnesota Math and Science Academy,MINNESOTA MATH AND SCIENCE ACADEMY,1,,All,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,59
2026,Unassigned,,NAN,,,Boys,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,49
2026,Unassigned,,NAN,,,Girls,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,72
2026,Unassigned,,NAN,,,6th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,46
2026,Unassigned,,NAN,,,7th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,54
2026,Unassigned,,NAN,,,8th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,50
2026,Unassigned,,NAN,,,9th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,70
2026,Unassigned,,NAN,,,10th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,60
2026,Unassigned,,NAN,,,11th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,70
2026,Unassigned,,NAN,,,12th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,67
2026,Unassigned,,NAN,,,Black/African Am,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,60
2026,Unassigned,,NAN,,,ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,52
2026,Unassigned,,NAN,,,Non-ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,68
2026,Unassigned,,NAN,,,FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,73
2026,Unassigned,,NAN,,,Non-FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,59
2026,Unassigned,,NAN,,,IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,21
2026,Unassigned,,NAN,,,Non-IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,62
2026,DC,Horizon Science Academy - Cincinnati,HORIZON SCIENCE ACADEMY CINCINNATI,1,,All,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,52
2026,Unassigned,,NAN,,,Boys,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,53
2026,Unassigned,,NAN,,,Girls,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,51
2026,Unassigned,,NAN,,,6th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,68
2026,Unassigned,,NAN,,,7th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,41
2026,Unassigned,,NAN,,,8th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,48
2026,Unassigned,,NAN,,,Black/African Am,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,49
2026,Unassigned,,NAN,,,Non-ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,52
2026,Unassigned,,NAN,,,FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,51
2026,Unassigned,,NAN,,,Non-FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,51
2026,Unassigned,,NAN,,,IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,52
2026,Unassigned,,NAN,,,Non-IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,51
2026,NO,Horizon Science Academy - Cleveland High,HORIZON SCIENCE ACADEMY CLEVELAND HIGH,2,,All,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,47
2026,Unassigned,,NAN,,,Boys,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,64
2026,Unassigned,,NAN,,,Girls,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,37
2026,Unassigned,,NAN,,,9th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,27
2026,Unassigned,,NAN,,,10th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,69
2026,Unassigned,,NAN,,,11th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,52
2026,Unassigned,,NAN,,,12th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,45
2026,Unassigned,,NAN,,,Black/African Am,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,49
2026,Unassigned,,NAN,,,Non-ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,47
2026,Unassigned,,NAN,,,FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,48
2026,Unassigned,,NAN,,,Non-FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,46
2026,Unassigned,,NAN,,,IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,53
2026,Unassigned,,NAN,,,Non-IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,46
2026,NO,Horizon Science Academy - Cleveland Elementary,HORIZON SCIENCE ACADEMY CLEVELAND ELEMENTARY,1,,All,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,17
2026,Unassigned,,NAN,,,Boys,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,14
2026,Unassigned,,NAN,,,Girls,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,19
2026,Unassigned,,NAN,,,6th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,5
2026,Unassigned,,NAN,,,7th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,27
2026,Unassigned,,NAN,,,8th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,12
2026,Unassigned,,NAN,,,Black/African Am,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,15
2026,Unassigned,,NAN,,,Non-ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,17
2026,Unassigned,,NAN,,,FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,5
2026,Unassigned,,NAN,,,Non-FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,34
2026,Unassigned,,NAN,,,Non-IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,19
2026,Columbus,Horizon Science Academy - Columbus High Morse,HORIZON SCIENCE ACADEMY COLUMBUS HIGH MORSE,2,,All,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,44
2026,Unassigned,,NAN,,,Boys,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,43
2026,Unassigned,,NAN,,,Girls,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,44
2026,Unassigned,,NAN,,,9th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,49
2026,Unassigned,,NAN,,,10th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,37
2026,Unassigned,,NAN,,,Black/African Am,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,47
2026,Unassigned,,NAN,,,Latino,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,26
2026,Unassigned,,NAN,,,Two or more,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,34
2026,Unassigned,,NAN,,,ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,45
2026,Unassigned,,NAN,,,Non-ELL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,43
2026,Unassigned,,NAN,,,FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,46
2026,Unassigned,,NAN,,,Non-FRL,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,40
2026,Unassigned,,NAN,,,IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,47
2026,Unassigned,,NAN,,,Non-IEP,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,43
2026,Columbus,Horizon Science Academy - Columbus Middle,HORIZON SCIENCE ACADEMY COLUMBUS MIDDLE,9,,All,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,39
2026,Unassigned,,NAN,,,Boys,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,45
2026,Unassigned,,NAN,,,Girls,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,33
2026,Unassigned,,NAN,,,6th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,41
2026,Unassigned,,NAN,,,7th Graders,prs2,Parent Supportiveness,Supplemental (grades 6-12),Student,37
